smiles,pKa,marvin_pKa,marvin_atom,marvin_pKa_type,original_dataset,ID
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(Br)c(C)[nH]c12,6.02,3.63,12,basic,['chembl25'],2084611
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(C)c(C)[nH]c12,7.56,4.74,12,basic,['chembl25'],2084606
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(C)c(C)n(C)c12,7.13,4.67,12,basic,['chembl25'],2084604
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(C)c(C)n(CC(C)O)c12,7.19,4.66,12,basic,['chembl25'],2084602
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(C)c(C)n(Cc3ccccc3)c12,6.86,4.65,12,basic,['chembl25'],2084605
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(CO)c(C)[nH]c12,7.2,4.41,12,basic,['chembl25'],2084609
Cc1cccc(C)c1CNc1cc(C(=O)N(C)C)[nH+]c2c(CO)c(C)n(Cc3ccccc3)c12,6.52,4.32,12,basic,['chembl25'],2084603
Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,6.27,6.61,15,basic,['chembl25'],3217320
Cc1cccc(C)c1CNc1cc[nH+]c2c1cc(C)n2C,7.42,7.47,12,basic,['chembl25'],3217315
Cc1cccc(C)c1CNc1cc[nH+]c2c1nc(C)n2C,5.81,5.08,12,basic,['chembl25'],3217313
Cc1cccc(C)c1CNc1cccn2c(C)[nH+]cc12,6.03,7.58,16,basic,['chembl25'],3217317
Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)[nH]c12,4.71,4.01,14,basic,['chembl25'],3218421
Cc1cccc(C)c1CNc1nc(-n2ccccc2=O)cc2c(C)c(C)n(CCO)c12,4.5,3.93,14,basic,['chembl25'],3218428
Cc1cccc(C)c1CNc1nc(N2CCCC2=O)cc2c(C)c(C)[nH]c12,6.32,4.36,14,basic,['chembl25'],3218423
Cc1cccc(C)c1CNc1nc(N2CCOCC2=O)cc2c(C)c(C)n(CCO)c12,5.4,4.2,14,basic,['chembl25'],3218429
Cc1cccc(C)c1CNc1nccc2c(C)c[nH]c12,8.71,7,14,basic,['chembl25'],3217239
Cc1cccc(C)c1CNc1nccc2c1cc(C)n2C,9.14,9.18,17,basic,['chembl25'],3217312
Cc1cccc(C)c1CNc1nccc2c1nc(C)n2C,7.49,6.84,14,basic,['chembl25'],3217314
Cc1cccc(C)c1CNc1nccc2cc[nH]c12,8.63,7.07,17,basic,['chembl25'],3217238
Cc1cccc(C)c1COc1cccn2c(C)c(C)nc12,7.41,5.83,15,basic,['chembl25'],3217318
Cc1cccc(C)c1N,3.84,4.31,7,basic,['datawarrior'],3000
Cc1cccc(C)c1N(C)C,5.85,5.36,7,basic,['datawarrior'],4411
Cc1cccc(C)c1NC(=O)C(C)[NH+](C)C,7.33,7.5,12,basic,['chembl25'],927574
Cc1cccc(C)c1NC(=O)C(C)[NH3+],7.67,8.22,12,basic,['chembl25'],903891
Cc1cccc(C)c1NC(=O)C1CCCC[NH+]1C,7.6,7.25,15,basic,['chembl25'],2511081
Cc1cccc(C)c1NC(=O)CC(C)[NH3+],8.71,9.34,13,basic,['chembl25'],913504
Cc1cccc(C)c1NC(=O)CCC(C)[NH3+],9.36,10.21,14,basic,['chembl25'],918653
Cc1cccc(C)c1NC(=O)CCCC(C)[NH3+],9.79,10.13,15,basic,['chembl25'],940094
Cc1cccc(C)c1NC(=O)CCCCC[NH3+],10.05,10.2,15,basic,['chembl25'],910869
Cc1cccc(C)c1NC(=O)CCCC[NH3+],9.81,9.9,14,basic,['chembl25'],912179
Cc1cccc(C)c1NC(=O)CCC[NH3+],9.35,9.99,13,basic,['chembl25'],934590
Cc1cccc(C)c1NC(=O)CC[NH3+],8.75,9.12,12,basic,['chembl25'],910881
Cc1cccc(C)c1NC(=O)C[NH+](C)C,7.36,7.2,11,basic,['datawarrior'],4652
Cc1cccc(C)c1NC(=O)C[NH+]1CCCCC1,7.6,7.22,11,basic,['datawarrior'],5719
Cc1cccc(C)c1NC(=O)C[NH2+]CC(C)C,7.83,8.88,11,basic,['datawarrior'],6239
Cc1cccc(C)c1NC(=O)C[NH3+],7.42,7.97,11,basic,['chembl25'],910875
Cc1cccc(C)c1NC(=S)c1ccccc1,10.79,11.26,7,acidic,['datawarrior'],6139
Cc1cccc(C)c1NC1=[NH+]CCN1,10.52,10.11,9,basic,['chembl25'],14686565
Cc1cccc(C)c1Nc1ccccc1CC(=O)[O-],4.07,4.76,17,acidic,['chembl25'],52460
Cc1cccc(C)c1O,10.6,10.73,7,acidic,['datawarrior'],2809
Cc1cccc(C)c1OCC(=O)[O-],3.36,4.04,11,acidic,['datawarrior'],3510
Cc1cccc(C)c1OCC(C)[NH3+],9.153333,9.36,11,basic,['chembl25'],888343
Cc1cccc(C)c1OC[C@@H](C)[NH3+],9.2,9.36,11,basic,['chembl25'],2066562
Cc1cccc(C)n1,6.85,6.54,6,basic,['datawarrior'],201
Cc1cccc(C2[NH2+]CCS2)c1,5.26,7.71,8,basic,['datawarrior'],1147
Cc1cccc(C=O)n1,4.55,4.24,6,basic,['datawarrior'],3125
Cc1cccc(CO)n1,5.2,5.41,6,basic,['datawarrior'],3126
Cc1cccc(C[NH3+])c1,9.37,9.33,8,basic,['datawarrior'],2991
Cc1cccc(Cl)c1C(=O)[O-],2.59,2.96,9,acidic,['datawarrior'],4203
Cc1cccc(Cl)c1N(CC1CC1)C1=[NH+]CCN1,11.3,9.36,13,basic,['chembl25'],553409
Cc1cccc(Cl)c1NC1=[NH+]CCN1,9.333333,9.09,9,basic,['chembl25'],14686564
Cc1cccc(Cl)c1Nc1ccccc1CC(=O)[O-],4.2,4.37,17,acidic,['chembl25'],34029
Cc1cccc(Cl)c1O,8.7,8.34,7,acidic,['datawarrior'],2825
Cc1cccc(I)c1C(=O)[O-],2.7,3.19,9,acidic,['datawarrior'],4209
Cc1cccc(N(C)C)c1,5.32,5.15,7,basic,['datawarrior'],1639
Cc1cccc(N)c1,4.7,4.86,7,basic,['datawarrior'],185
Cc1cccc(N)c1C,4.56,4.67,8,basic,['datawarrior'],2998
Cc1cccc(N)n1,7.4,7.6,6,basic,['datawarrior'],96
Cc1cccc(NC(=O)c2nc(C)cc3cc[nH]c23)n1,4.5,3.39,6,basic,['chembl25'],12057531
Cc1cccc(NC=S)c1,11.55,11.68,7,acidic,['datawarrior'],1664
Cc1cccc(NS(=O)(=O)c2ccccc2)c1,8.48,7.88,7,acidic,['datawarrior'],6168
Cc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.52,8.49,15,basic,['chembl25'],815730
Cc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCC3)cn2)c1,6.02,5.08,13,basic,['chembl25'],2588390
Cc1cccc(Nc2cc(C(C)C)c(C(=O)NCC3CCOCC3)cn2)c1,6.02,5.08,13,basic,['chembl25'],2588384
Cc1cccc(Nc2ccccc2C(=O)[O-])c1C,4.2,3.89,17,acidic,['chembl25'],10994388
Cc1cccc(Nc2ccncc2S(=O)(=O)/N=C(\NC#N)N2CCCCCC2)c1,6,2.51,11,basic,['chembl25'],371049
Cc1cccc(O)c1,10.055,10.13,7,acidic,"['datawarrior', 'chembl25']",793699
Cc1cccc(O)c1C,10.51,10.48,8,acidic,['datawarrior'],2807
Cc1cccc(O)c1C(=O)Oc1ccccc1,8.63,9.8,16,acidic,['datawarrior'],6068
Cc1cccc(O)c1C(=O)[O-],3.35,2.69,9,acidic,['datawarrior'],4258
Cc1cccc(O)c1O,9.28,9.59,8,acidic,['datawarrior'],2767
Cc1cccc(OC(O)(CBr)c2ccccc2)c1,11.21,10.49,17,acidic,['datawarrior'],5656
Cc1cccc(OCC(=O)[O-])c1,3.18,3.87,11,acidic,['datawarrior'],587
Cc1cccc(Oc2cc(NCc3ccccc3)nc(N)n2)c1,5.27,6.89,13,basic,['chembl25'],201072
Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CC[NH+]2CCC(C)CC2)c1,10.4,8.81,17,basic,['chembl25'],1475603
Cc1cccc(S(N)(=O)=O)c1,9.51,10.27,10,acidic,['datawarrior'],4498
Cc1cccc(SCC(=O)[O-])c1,3.52,4.27,11,acidic,['datawarrior'],536
Cc1cccc([P+](c2cccc(C)c2)(c2cccc(C)c2)C2c3ccccc3-c3ccccc32)c1,9.55,9.03,22,acidic,['datawarrior'],4819
Cc1cccc2[nH]cnc12,5.67,6.11,7,basic,['datawarrior'],1997
Cc1cccc2c1C(=O)NC2=O,10.49,8.43,9,acidic,['datawarrior'],1166
Cc1cccc2c1CCC21CCc2c(C(=O)N(C)C)cn3c(C)c(C)nc3c2O1,6.87,5.4,18,basic,['chembl25'],2262488
Cc1cccc2c1[C@H](Oc1cc(C(=O)N(C)C)cn3c(C)c(C)nc13)[C@@H](O)C2,6.22,5.4,18,basic,['chembl25'],1982344
Cc1cccc2cc3ccccc3nc12,4.5,6.13,7,basic,['datawarrior'],7189
Cc1cccc2ccc(O)cc12,9.42,9.78,11,acidic,['datawarrior'],958
Cc1cccc2cccnc12,4.87,4.57,7,basic,['datawarrior'],3905
Cc1cccc2ncccc12,5,4.94,10,basic,['datawarrior'],3896
Cc1cccc2oc(=O)cc([O-])c12,4.2,5.51,12,acidic,['datawarrior'],3269
Cc1cccc2sc(C(N)=[NH2+])cc12,9.1,8.94,11,basic,['chembl25'],1121532
Cc1ccccc(=O)c1[O-],7.92,11.19,9,acidic,['datawarrior'],1375
Cc1ccccc1-c1nc2cn(-c3ccc(C#N)cc3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,10,9.07,22,basic,['chembl25'],14549025
Cc1ccccc1-c1nc2cn(-c3ccc(Cl)cc3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,10,9.07,22,basic,['chembl25'],14548966
Cc1ccccc1-c1nc2cn(-c3ccc(F)cc3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,10,9.07,22,basic,['chembl25'],14549024
Cc1ccccc1-c1nc2cn(-c3cccc(C#N)c3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,9.9,9.07,22,basic,['chembl25'],14549029
Cc1ccccc1-c1nc2cn(-c3cccc(Cl)c3)nc2c(=O)n1CC1CCC[NH+](C(C)C)C1,9.8,9.07,22,basic,['chembl25'],14549027
Cc1ccccc1-c1nn[n-]n1,4.09,5.94,9,acidic,['datawarrior'],985
Cc1ccccc1/C=C/C(=O)[O-],4.5,4.45,11,acidic,['datawarrior'],523
Cc1ccccc1/C=C/c1ccc(N(C)C)cc1,4.59,4.8,15,basic,['datawarrior'],5735
Cc1ccccc1/[NH+]=C/N(C)C,8.27,9.73,7,basic,['datawarrior'],636
Cc1ccccc1C(=N)c1ccccc1,7.21,10.14,8,basic,['datawarrior'],7052
Cc1ccccc1C(=O)[O-],3.92,3.96,9,acidic,['datawarrior'],1383
Cc1ccccc1C(=O)c1ccc2n1CCC2C(=O)[O-],3.44,3.95,19,acidic,['chembl25'],332835
Cc1ccccc1C(=S)Nc1ccccc1,10.87,11.12,9,acidic,['datawarrior'],5130
Cc1ccccc1C(O)C(C(=O)[O-])c1ccc(-c2ccccc2)cc1,4.19,4.54,23,acidic,['datawarrior'],6380
Cc1ccccc1C(OCC[NH+](C)C)c1ccccc1,8.4,8.86,17,basic,['chembl25'],2062782
Cc1ccccc1C1CCc2c(C(=O)N(C)C)cn3c(C)c(C)nc3c2O1,6.74,5.41,16,basic,['chembl25'],2004746
Cc1ccccc1C[NH+](C)C,8.71,8.94,8,basic,['datawarrior'],4410
Cc1ccccc1C[NH3+],9.23,9.3,8,basic,['datawarrior'],2993
Cc1ccccc1N,4.45,4.48,7,basic,['datawarrior'],188
Cc1ccccc1N(C)C,6,5.18,7,basic,['datawarrior'],1643
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,9.72,9.53,21,acidic,['chembl25'],3216072
Cc1ccccc1NC(=O)C[NH+]1CCCCC1,7.7,7.28,11,basic,['datawarrior'],6119
Cc1ccccc1NC(=O)C[NH3+],7.81,7.97,11,basic,['datawarrior'],717
Cc1ccccc1NC(=S)c1ccccc1,10.21,11.19,7,acidic,['datawarrior'],5128
Cc1ccccc1NC(C)(C)C,6.49,4.96,7,basic,['datawarrior'],757
Cc1ccccc1NC(N)=[NH+]c1ccccc1C,9.67,10.06,9,basic,['datawarrior'],5774
Cc1ccccc1NC1=[NH+]CCN1,10.23,10.1,9,basic,['chembl25'],289188
Cc1ccccc1NC1CCCC1,5.07,4.98,7,basic,['datawarrior'],3366
Cc1ccccc1NC1CCCCC1,5.34,5.03,7,basic,['datawarrior'],2472
Cc1ccccc1Nc1c2ccccc2nc2ccccc12,7.76,8.49,15,basic,['chembl25'],817026
Cc1ccccc1O,10.26,10.37,7,acidic,"['datawarrior', 'chembl25']",810789
Cc1ccccc1OC(C)C(=O)[O-],3.37,3.94,12,acidic,['datawarrior'],3511
Cc1ccccc1OCC(=O)[O-],3.17,3.88,11,acidic,['datawarrior'],589
Cc1ccccc1OCC(O)C[NH2+]CCOc1ccc(C(N)=O)cc1,7.9,8.75,11,basic,['chembl25'],473256
Cc1ccccc1SCC(=O)[O-],3.46,4.27,11,acidic,['datawarrior'],548
Cc1ccccc1[C@@H]1CCc2c(C(=O)N(C)C)cc3c(nc(C4CC4)n3C)c2O1,5.28,5.21,17,basic,['chembl25'],3288953
Cc1ccccc1[C@@H]1CCc2c(C(=O)N(C)C)cn3c(C)c(C)nc3c2O1,7.15,5.41,16,basic,['chembl25'],3288895
Cc1ccccn1,5.973333,5.81,6,basic,"['datawarrior', 'chembl25']",14680442
Cc1cccnc1,5.81,5.63,5,basic,['datawarrior'],7849
Cc1cccnc1C,6.57,6.27,5,basic,['datawarrior'],198
Cc1cccnc1N,7.24,7.3,5,basic,['datawarrior'],99
Cc1cccnn1,3.46,3.35,6,basic,['datawarrior'],7790
Cc1ccn(C)c2nc3ccccc3c1-2,8.35,4.59,6,basic,['datawarrior'],7163
Cc1ccn2c(CC#N)c(C)nc2c1OCc1ccccc1,5.67,4.98,7,basic,['chembl25'],974606
Cc1ccn[nH]1,3.66,3.11,4,basic,['datawarrior'],7286
Cc1ccnc(-c2cc(C)ccn2)c1,5.32,4.07,12,basic,['datawarrior'],2381
Cc1ccnc(C)c1,6.77,6.57,4,basic,['datawarrior'],215
Cc1ccnc(N)c1,7.48,7.62,4,basic,['datawarrior'],100
Cc1ccnc(N)n1,4.2,4.53,4,basic,['datawarrior'],311
Cc1ccnc(N2CCc3ccccc3C2)c1,6.6,7.18,4,basic,['chembl25'],870587
Cc1ccnc([N-]S(=O)(=O)c2ccc(Cl)cc2)n1,5.37,6.87,7,acidic,['datawarrior'],5787
Cc1ccnc2c1ccc1c(C)ccnc12,5.94,5.58,11,basic,['datawarrior'],4953
Cc1ccnc2ccccc12,5.51,5.28,4,basic,['datawarrior'],3895
Cc1ccncc1,6.075,5.85,4,basic,"['datawarrior', 'chembl25']",14618040
Cc1ccncc1C,6.53,6.33,4,basic,['datawarrior'],193
Cc1ccnnc1,3.22,3.29,4,basic,['datawarrior'],7789
Cc1ccnnc1C,4.1,3.81,4,basic,['datawarrior'],78
Cc1cn(C)nc1C,3.56,3.07,4,basic,['datawarrior'],87
Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(NC(C)(C)C)OCCSC(=O)C(C)(C)C)O2)c(=O)[nH]c1=O,10.45,9.96,6,acidic,['chembl25'],1232179
Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(NC(C)C)OCCSC(=O)C(C)(C)C)O2)c(=O)[nH]c1=O,10.63,9.96,6,acidic,['chembl25'],1264097
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=S,8.8,7.86,6,acidic,['datawarrior'],6103
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,9.8,9.96,6,acidic,['chembl25'],14620940
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCC[NH+]1CCN(c2cccc(Cl)c2)CC1,8.12,8.19,12,basic,['chembl25'],12407453
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCC[NH+]1CCN(c2cccc(Cl)c2Cl)CC1,7.61,7.51,12,basic,['chembl25'],12407452
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCC[NH+]1CCN(c2ccccc2)CC1,7.55,8.31,12,basic,['chembl25'],12407455
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CCC[NH+]1CCc2ccccc2C1,8.66,8.78,12,basic,['chembl25'],12407451
Cc1cn2cc(C(=O)N(C)C)c3c(c2[nH+]1)CC(c1ccccc1)CC3,6.67,6,9,basic,['chembl25'],1989181
Cc1cn2ccc3c(c2[nH+]1)CC(c1ccccc1)CC3,7.63,6.4,9,basic,['chembl25'],1989178
Cc1cn2nc(-c3ccccc3)cc(C)c2[nH+]1,5.3,3.56,7,basic,['datawarrior'],6339
Cc1cn2nc(-c3ccccc3)ccc2[nH+]1,5.09,3.31,5,basic,['datawarrior'],5031
Cc1cnc(-c2ccccc2)c(=O)[nH]1,9.3,10.74,7,acidic,['datawarrior'],2455
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,5.9,4.32,21,acidic,['chembl25'],3216128
Cc1cnc(C(=O)[O-])s1,3.03,3,8,acidic,['datawarrior'],3095
Cc1cnc(C)c(C)n1,2.65,2.08,6,basic,['datawarrior'],2900
Cc1cnc(C[NH2+]CC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,6.7,6.23,8,basic,['chembl25'],1939122
Cc1cnc(N(C)C)s1,6.08,3.72,3,basic,['datawarrior'],2921
Cc1cnc(N)s1,5.71,5.61,3,basic,['datawarrior'],7821
Cc1cnc(NCC(c2ccccc2)c2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,4.91,3,basic,['chembl25'],808674
Cc1cnc(NCC2(c3ccc(Cl)cc3)CCC2)c(=O)n1CC(=O)NCc1cnc(N)cn1,2.7,4.94,3,basic,['chembl25'],483732
Cc1cnc(NCC2(c3ccc(F)cc3)CC2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,4.94,3,basic,['chembl25'],792984
Cc1cnc(NCC2(c3ccccc3)CCC2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,4.94,3,basic,['chembl25'],797422
Cc1cnc(NCCc2ccc(F)cc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,5.08,3,basic,['chembl25'],808679
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6,5.08,3,basic,['chembl25'],792979
Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1cnc(N)cn1,2.7,5.08,3,basic,['chembl25'],511047
Cc1cnc2c(c1)c(C)c(C)c1cc(C)cnc12,5.54,5.65,13,basic,['datawarrior'],5521
Cc1cnc2c(c1)c(C)c(C)c1cccnc12,5.34,5.46,13,basic,['datawarrior'],6302
Cc1cnc2c(c1)c(C)cc1c(C)c(C)cnc12,6.07,5.98,10,basic,['datawarrior'],5519
Cc1cnc2c(c1)c(C)cc1c(C)ccnc12,5.9,5.63,4,basic,['datawarrior'],6303
Cc1cnc2c(c1)cc(C)c1cc(C)cnc12,5.27,5.47,10,basic,['datawarrior'],6304
Cc1cnc2c(cc(C)c3c(C)ccnc32)c1C,6.45,6.04,11,basic,['datawarrior'],5522
Cc1cnc2c(cc(C)c3cccnc32)c1C,5.93,5.92,7,basic,['datawarrior'],6300
Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,6.31,6.06,12,basic,['datawarrior'],5520
Cc1cnc2c(ccc3c(C)ccnc32)c1,5.57,5.47,4,basic,['datawarrior'],4958
Cc1cnc2c(ccc3c(C)ccnc32)c1C,5.99,5.88,11,basic,['datawarrior'],6301
Cc1cnc2c(ccc3cc(C)cnc32)c1,5.23,5.3,13,basic,['datawarrior'],4957
Cc1cnc2c(ccc3cccnc32)c1,5,5.11,13,basic,['datawarrior'],7153
Cc1cnc2c(ccc3cccnc32)c1C,5.62,5.77,3,basic,['datawarrior'],4956
Cc1cnc2ccccc2c1,5.15,4.91,9,basic,['datawarrior'],3894
Cc1cnc2cncnc2n1,3.49,2.49,6,basic,['datawarrior'],3751
Cc1cnc[nH]1,7.51,7.49,3,basic,['datawarrior'],7291
Cc1cncc(C)c1,6.15,6.13,5,basic,['datawarrior'],192
Cc1cncc(C)n1,2.11,2.14,6,basic,['datawarrior'],109
Cc1cnn(C)c1C,3.58,2.59,3,basic,['datawarrior'],82
Cc1cnnc(C)c1,4.11,4.27,4,basic,['datawarrior'],86
Cc1cnncc1C,4.13,3.72,4,basic,['datawarrior'],77
Cc1coc(C)c1C(=O)[O-],4.55,3.92,8,acidic,['datawarrior'],1469
Cc1coc([C@H]2C[C@H]3[C@@H](C)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)n1,7.8,7.48,12,basic,['chembl25'],15240525
Cc1coc([C@H]2C[C@H]3[C@@H](CF)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)n1,7,7.45,12,basic,['chembl25'],15240526
Cc1csc(C(=O)[O-])c1,3.66,3.34,8,acidic,['datawarrior'],2791
Cc1csc(S(N)(=O)=O)n1,8.35,7.64,9,acidic,['datawarrior'],1567
Cc1csc2nccn12,5.36,4.89,8,basic,['datawarrior'],2728
Cc1cscn1,3.14,2.74,5,basic,['datawarrior'],7314
Cc1n[nH]c(=O)[nH]1,9.43,6.61,2,acidic,['datawarrior'],7913
Cc1n[nH]c(C)c1C,4.82,3.96,4,basic,['datawarrior'],79
Cc1n[nH]c(C)c1Cl,2.23,3.27,4,basic,['datawarrior'],134
Cc1n[nH]nc1-c1ccccc1,9.11,10.21,4,acidic,['chembl25'],12038170
Cc1nc(-c2ccc(F)cc2F)n(C)c1CC(=O)NCc1ccc(F)cc1Cl,6.47,5.16,5,basic,['chembl25'],6281113
Cc1nc(-c2ccccc2)[nH]c1C,7,6.56,3,basic,['datawarrior'],3305
Cc1nc(-c2ccccc2)oc1O,8.94,6.05,12,acidic,['datawarrior'],3387
Cc1nc(-c2ccccc2SCc2ccccc2)[nH]c1C,7,6.43,3,basic,['datawarrior'],6536
Cc1nc(=S)s[nH]1,5.18,6.05,2,acidic,['datawarrior'],7814
Cc1nc(C(=O)Nc2ccc(N3CC[C@H]([NH+]4CCC[C@@H]4C)C3)cc2C)co1,10.1,9.83,21,basic,['chembl25'],13830201
Cc1nc(C(=O)[O-])cs1,3.9,3.18,8,acidic,['datawarrior'],3097
Cc1nc(C)c(C)nc1C,3.36,2.19,6,basic,['datawarrior'],1515
Cc1nc(C)n2c1CN(C1CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2=O,5.4,2.71,5,basic,['chembl25'],2348245
Cc1nc(C)nc(N)n1,3.6,5.74,2,basic,['datawarrior'],2855
Cc1nc(CO)[nH]c1C,7.88,6.28,3,basic,['datawarrior'],2973
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,4.53,4.99,3,basic,['datawarrior'],6228
Cc1nc(N)c2cnn(-c3ccccc3)c2n1,4.52,4.47,2,basic,['datawarrior'],6331
Cc1nc(N)c2cnn(C)c2n1,5,4.95,2,basic,['datawarrior'],1243
Cc1nc(N)c2ncsc2n1,4.56,3.7,6,basic,['datawarrior'],3770
Cc1nc(N)nc(N)n1,4.59,7.18,2,basic,['datawarrior'],3142
Cc1nc([N-]S(=O)(=O)c2ccc(N)cc2)no1,4.4,6.75,6,acidic,['datawarrior'],6097
Cc1nc2c(/C=C/Cc3ccccc3)cccn2c1CC#N,5.7,5.73,9,basic,['chembl25'],965914
Cc1nc2c(/C=C/Cc3ccccc3)cccn2c1N,6.75,7.39,9,basic,['chembl25'],963136
Cc1nc2c(/C=C/c3ccccc3)cccn2c1C,7.2,6.53,9,basic,['chembl25'],965919
Cc1nc2c(/C=C\c3ccccc3)cccn2c1C,7.2,6.53,9,basic,['chembl25'],951579
Cc1nc2c(=O)[nH]c(=O)[nH]c2n1C,6.2,9.08,10,acidic,['datawarrior'],3286
Cc1nc2c(C/C=C/c3ccccc3)cccn2c1CC#N,6,5.69,9,basic,['chembl25'],974601
Cc1nc2c(CCc3ccccc3)cccn2c1C,7.5,6.88,9,basic,['chembl25'],967205
Cc1nc2c(CCc3ccccc3)cccn2c1CC#N,6,6.06,9,basic,['chembl25'],948950
Cc1nc2c(CCc3ccccc3)cccn2c1N,7.3,7.7,9,basic,['chembl25'],968370
Cc1nc2c(CCc3ccccc3)nccn2c1N,5.1,4.83,9,basic,['chembl25'],970860
Cc1nc2c(N)cccc2[nH]1,8.1,6.92,9,basic,['datawarrior'],4033
Cc1nc2c(N[C@H]3c4ccccc4C[C@@H]3O)cc(C(=O)N(C)C)cn2c1C,6.24,6.59,9,basic,['chembl25'],1982347
Cc1nc2c(N[C@H]3c4ccccc4C[C@@H]3O)cc(C(N)=O)cn2c1C,5.97,6.6,9,basic,['chembl25'],1982349
Cc1nc2c(OCc3ccccc3)cccn2c1C,7,5.83,9,basic,['chembl25'],956917
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,6.093333,4.96,9,basic,['chembl25'],983421
Cc1nc2c(OCc3ccccc3)cccn2c1CO,6.1,4.83,9,basic,['chembl25'],982162
Cc1nc2c(OCc3ccccc3)cccn2c1N,6.81,6.69,9,basic,['chembl25'],956912
Cc1nc2c(OCc3ccccc3)nccn2c1C,4.8,2.92,9,basic,['chembl25'],975857
Cc1nc2c(OCc3ccccc3)nccn2c1N,4.6,3.77,9,basic,['chembl25'],985816
Cc1nc2c(O[C@H]3c4ccccc4C[C@@H]3O)cc(C(=O)N(C)C)cn2c1C,6.21,5.4,9,basic,['chembl25'],1982345
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CC[C@@H](c1ccc(Cl)cc1)O3,5.59,5.51,2,basic,['chembl25'],3288913
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CC[C@@H](c1ccc(Cl)cc1Cl)O3,5.36,5.51,2,basic,['chembl25'],3288922
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CC[C@@H](c1ccc(F)cc1)O3,5.65,5.51,2,basic,['chembl25'],3288912
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CC[C@@H](c1ccc2ccccc2c1)O3,5.57,5.51,2,basic,['chembl25'],3288923
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CC[C@@H](c1ccccc1C1CC1)O3,5.63,5.51,2,basic,['chembl25'],3288910
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CC[C@@H](c1ccccc1Cl)O3,5.45,5.51,2,basic,['chembl25'],3288908
Cc1nc2c3c(c(C(=O)N(C)C)cc2n1C)CC[C@@H](c1ccccc1F)O3,5.55,5.51,2,basic,['chembl25'],3288907
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1Br)CCC(c1ccccc1)C3,5.11,4.92,9,basic,['chembl25'],1989180
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1Br)CCC(c1ccccc1)O3,4.68,3.83,9,basic,['chembl25'],2004749
Cc1nc2c3c(c(C(=O)N(C)C)cn2c1C)CCC(c1ccc(F)cc1)O3,6.74,5.41,9,basic,['chembl25'],2004744
