smiles,pKa,pKa_type
C[NH+](C)CCOC(C)(c1ccccc1)c1ccccc1,8.75,basic
C[NH+](C)CCOC(c1ccccc1)c1ccc(Br)cc1,8.64,basic
C[NH+](C)CCOC(c1ccccc1)c1ccccc1,9.066667,basic
C[NH+](C)CCOc1ccc(C(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1,10.73,basic
C[NH+](C)C[C@@H]1[C@H](CO)[C@H]2C=C[C@@H]1C2,9.54,basic
C[NH+](C)Cc1c(C(C)(C)C)cccc1C(C)(C)C,9.2,basic
C[NH+](C)Cc1ccc(NC(=O)CN=O)cc1,8.995,basic
C[NH+](C)Cc1cccc(NC(=O)CN=O)c1,8.7,basic
C[NH+](C)Cc1ccccc1,8.995,basic
C[NH+](C)Cc1ccccc1C(=O)N(CCc1ccc(Cl)cc1)C1CCC2(CC1)OCCO2,8.4,basic
C[NH+](C)Cc1ccccc1CO,8.78,basic
C[NH+](C)Cc1no[n+]([O-])c1C#N,5.82,basic
C[NH+](C)[C@H]1CCCC[C@@H]1O,10.42,basic
C[NH+](C)[C@H]1CC[C@@H](C)CC1,10.46,basic
C[NH+](C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,8.5,basic
C[NH+](CC#CCN1CCCC1=O)CCBr,5.6,basic
C[NH+](CC(N)=O)C1CCC(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1c1ccccc1,5.8,basic
C[NH+](CC(N)=O)[C@@H]1CC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccccc1,5.8,basic
C[NH+](CC1CO1)CC1CO1,6.45,basic
C[NH+](CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)cc1)C1CC1,7.48,basic
C[NH+](CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)cc1)CC1CC1,9.37,basic
C[NH+](CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,6.7,basic
C[NH+](CCCO)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)cc1,9.05,basic
C[NH+](CCCl)CCCl,6.45,basic
C[NH+](CCO)CCCl,7.5,basic
C[NH+](CCO)CCO,8.51,basic
C[NH+](Cc1cc(Br)cc(Br)c1N)C1CCCCC1,8.5,basic
C[NH+](Cc1ccc(OC2CN(C(=O)c3nnc(-c4ccccc4)o3)C2)cc1)CC1(C)COC1,8.5,basic
C[NH+]1C(C)(C)CCCC1(C)C,11.25,basic
C[NH+]1C2=CCCC1CCC2,8.8,basic
C[NH+]1C2CC(OC(=O)c3c[nH]c4ccccc34)CC1C1OC12,6.64,basic
C[NH+]1C2CCC1CC(=NOC(c1ccccc1)c1ccc(Cl)cc1)C2,8.34,basic
C[NH+]1C2CCC1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,9.4,basic
C[NH+]1C2COCC1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,7.1,basic
C[NH+]1C=C(C#N)C=CC1,2.7,basic
C[NH+]1C=C(C#N)CCC1,2.7,basic
C[NH+]1C=CNC1N,8.54,basic
C[NH+]1CC1,7.86,basic
C[NH+]1CC=CC1,9.92,basic
C[NH+]1CC=NC1,7.12,basic
C[NH+]1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,8.87,basic
C[NH+]1CCC(OC(c2ccccc2)c2ccccc2)CC1,8.9,basic
C[NH+]1CCC(c2c3ccccc3cc(=O)c3sccc23)CC1,8.24,basic
C[NH+]1CCC1,10.4,basic
C[NH+]1CCC2=C(C1)C(c1ccccc1)c1ccccc12,8.29,basic
C[NH+]1CCC=CC1=CN=O,6.32,basic
C[NH+]1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,9.54,basic
C[NH+]1CCCC1,10.58,basic
C[NH+]1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,9.2,basic
C[NH+]1CCCC1c1ccccc1,8.8,basic
C[NH+]1CCCCC1,9.09,basic
C[NH+]1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,9.61,basic
C[NH+]1CCCCCC1,10.96,basic
C[NH+]1CCN(C(=O)c2ccccc2)CC1,6.78,basic
C[NH+]1CCN(C(C#N)c2ccc3c(c2)OCO3)CC1,7.6,basic
C[NH+]1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,7.81,basic
C[NH+]1CCN(C2=[NH+]c3ccccc3Oc3ccc(Cl)cc32)CC1,7.513333,basic
C[NH+]1CCN(c2ccccc2/C=C2\SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,11.5,basic
C[NH+]1CCN(c2nc3c(=O)c4cc(F)ccc4[nH]c3s2)CC1,8,basic
C[NH+]1CCN(c2nc3c(=O)c4ccccc4[nH]c3s2)CC1,8.6,basic
C[NH+]1CCN2c3ccccc3Cc3ccccc3C2C1,7.75,basic
C[NH+]1CCOC(c2ccccc2)c2ccccc2C1,9.3,basic
C[NH+]1CCOCC1,7.53,basic
C[NH+]1CC[C@H]2CCC[C@@H](NC(=O)c3ccc(Cl)c(Cl)c3)[C@H]2C1,9.05,basic
C[NH+]1CC[C@H]2CCC[C@@H](NC(=O)c3ccc(Cl)cc3)[C@@H]2C1,8.83,basic
C[NH+]1CC[C@H]2CCC[C@@H](NC(=O)c3ccccc3)[C@@H]2C1,8.99,basic
C[NH+]1CC[C@H]2CCC[C@@H](NC(=O)c3ccccc3)[C@H]2C1,9.18,basic
C[NH+]1CC[C@H]2CCC[C@@H](OC(=O)c3ccc(Cl)cc3)[C@@H]2C1,8.75,basic
C[NH+]1CC[C@H]2CCC[C@@H](OC(=O)c3ccc(Cl)cc3)[C@H]2C1,8.9,basic
C[NH+]1CC[C@H]2CCC[C@@H](OC(=O)c3ccccc3)[C@H]2C1,9.05,basic
C[NH+]1CC[C@]23c4c5ccc(OCc6ccccc6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,8.07,basic
C[NH+]1C[C@@H](CO)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,8.3,basic
C[NH+]1C[C@H](CO)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,8.84,basic
C[NH+]1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@@H](O)c1ccccc1,8,basic
C[NH+]1[C@@H]2CC[C@H]1C[C@@H](O)C2,9.86,basic
C[NH+]1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,9.76125,basic
C[NH+]1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,8.4,basic
C[NH+]1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,10,basic
C[NH+]1[C@@H]2CC[C@H]1C[C@H](O)C2,10.33,basic
C[NH+]1[C@@H]2CC[C@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,9.66,basic
C[NH+]1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12,7.633333,basic
C[NH+]1[C@@H]2C[C@@H]3C[C@H]1[C@@H](O)[C@H]2O3,8.2,basic
C[NH+]1[C@@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12,7.55,basic
C[NH+]=C(N)[NH+]=C(N)Nc1ccc(Cl)cc1,10.6,basic
C[NH+]=C1Nc2ccccc2C(C)N1,10.6,basic
C[NH2+]C,10.88,basic
C[NH2+]C(C)C(O)c1ccccc1,9.96,basic
C[NH2+]C(C)CC1CCCCC1,10.52,basic
C[NH2+]C(C)Cc1ccc(OC)c(OC)c1,9.8,basic
C[NH2+]C(C)Cc1ccccc1,9.87,basic
C[NH2+]C(CO)CO,9.12,basic
C[NH2+]C1(c2ccccc2Cl)CCCCC1=O,7.495,basic
C[NH2+]CC(=O)N(C)C,8.86,basic
C[NH2+]CC(=O)Nc1c(C)cccc1C,7.99,basic
C[NH2+]CC(C)c1ccccc1,9.87,basic
C[NH2+]CC(N)=O,8.35,basic
C[NH2+]CC(O)CO,9.55,basic
C[NH2+]CC(O)c1ccccc1,9.31,basic
C[NH2+]CC1CC2c3ccccc3C1c1ccccc12,10.18,basic
C[NH2+]CCC(=O)c1ccccc1,9,basic
C[NH2+]CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,10.04,basic
C[NH2+]CCC=C1c2ccccc2CCc2ccccc21,10.144,basic
C[NH2+]CCCC12CCC(c3ccccc31)c1ccccc12,10.533333,basic
C[NH2+]CCCC1c2ccccc2C=Cc2ccccc21,8.2,basic
C[NH2+]CCCCc1ccccc1,10.76,basic
C[NH2+]CCCN1c2ccccc2CCc2ccccc21,10.245,basic
C[NH2+]CCCNC(=O)CN=O,9.62,basic
C[NH2+]CCC[C@]12CC[C@H](c3ccccc31)c1ccccc12,10.5,basic
C[NH2+]CCCc1ccccc1,10.58,basic
C[NH2+]CCN(C)C(=O)Oc1ccc(OC)cc1,8.88,basic
C[NH2+]CCO,9.91,basic
C[NH2+]CC[C@@H](Oc1ccccc1C)c1ccccc1,10.1575,basic
C[NH2+]CC[C@H](Oc1cccc2ccccc12)c1cccs1,9.97,basic
C[NH2+]CCc1ccccc1,10.23,basic
C[NH2+]CCc1nc(-c2cn(C)c3ccccc23)no1,8.8,basic
C[NH2+]Cc1cc(-c2ccc(F)cc2)n(S(=O)(=O)c2ccc(C)cc2)c1,9.4,basic
C[NH2+]Cc1cc(-c2cccc(F)c2)n(S(=O)(=O)c2ccc(C)cc2)c1,9.31,basic
C[NH2+]Cc1cc(-c2ccccc2)n(S(=O)(=O)c2ccc(C)cc2)c1,9.49,basic
C[NH2+]Cc1cc(-c2ccccc2)n(S(=O)(=O)c2ccc(OC)cc2)c1,9.48,basic
C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2ccc(C)cc2)c1,9.48,basic
C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,9.3,basic
C[NH2+]Cc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,7.18,basic
C[NH2+]Cc1ccc(C)cc1,9.93,basic
C[NH2+]Cc1ccccc1,9.64,basic
C[NH2+]Cc1cn(S(=O)(=O)c2cc(C)ccn2)c(-c2cccnc2F)c1F,8.73,basic
C[NH2+]Cc1cn(S(=O)(=O)c2cccnc2)c(-c2cccnc2F)c1F,8.54,basic
C[NH2+]Cc1nc(-c2cn(C)c3ccccc23)no1,6.5,basic
C[NH2+][C@@H](C)[C@@H](O)c1ccccc1,10.055,basic
C[NH2+][C@@H](C)[C@H](O)c1ccccc1,9.555,basic
C[NH2+][C@H](C)[C@H](O)c1ccccc1,9.61,basic
C[NH2+][C@H]1CCCC[C@@H]1O,10.16,basic
C[NH2+][C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C(N)=O)cc21,8.5,basic
C[NH2+][C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,9.23,basic
C[NH2+][C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,11.085,basic
C[NH3+],10.695,basic
C[n+]1c(NN)ccc2ccccc21,2.66,basic
C[n+]1ccc(NN)c2ccccc21,2.61,basic
C[n+]1nc(-c2ccccc2)ccc1NCCN1CCOCC1,5.31,basic
C[n+]1nc(-c2ccccc2)ccc1NCC[NH+]1CCOCC1,5.31,basic
Cc1[nH+]cc(C2CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)n1C,8.2,basic
Cc1[nH+]cc2n1C(=O)N(C1CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2,5,basic
Cc1[nH+]cc2n1C(=O)N(N1CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC1)C2,5,basic
Cc1[nH]c(C2CCN(C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)c[nH+]1,7.9,basic
Cc1[nH]c2c(NCc3ccccc3)nccc2c1C,8.79,basic
Cc1[nH]c2ccc(OC3CC[NH+](C(C)C)CC3)cc2c1C(=O)N1CCOCC1,9.8,basic
Cc1[nH]c2ccccc2c1C1CCCN(Cc2ccc(CCC(=O)N=O)cc2)C1,7.8,basic
Cc1[nH]c2ccccc2c1C1CCC[NH+](Cc2ccc(CCC(=O)N=O)cc2)C1,7.8,basic
Cc1[nH]c2ccccc2c1CCN(Cc1ccc(CCC(=O)N=O)cc1)CC(F)F,4.65,basic
Cc1[nH]c2ccccc2c1CCNCc1ccc(CCC(=O)N=O)cc1,8.6,basic
Cc1[nH]c2ccccc2c1CC[NH+](CCC(F)F)Cc1ccc(CCC(=O)N=O)cc1,5.8,basic
Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,8.43,basic
Cc1[nH]nc2c(N)cccc12,3.18,basic
Cc1[nH]nc2cc(N)ccc12,4,basic
Cc1c(-c2ccccc2)oc2c(C(=O)OCC[NH+]3CCCCC3)cccc2c1=O,7.3,basic
Cc1c(-c2nnc(-c3ccc(OC(C)C)c(C#N)c3)s2)ccc2c1CC[NH+](C(CO)CO)C2,7.2,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,7.3,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,8.2,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C(CO)CO)C2,7.3,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C(CO)CO)CC2,8.2,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](CC(=O)N[C@@H](C)CO)C2,6.07,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C[C@@H](O)CO)C2,7.7,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C[C@@H](O)CO)CC2,8.4,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C[C@H](O)CO)C2,7.7,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C[C@H](O)CO)CC2,8.4,basic
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1OCC[NH+](C(CO)CO)C2,6.3,basic
Cc1c(-c2noc(-c3cnc(NC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,8.3,basic
Cc1c(-c2noc(-c3cnc(NC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C(CO)CO)CC2,8.3,basic
Cc1c(-c2noc(-c3cnc(OC(C)C)c(C#N)c3)n2)ccc2c1CC[NH+](C(CO)CO)C2,7.3,basic
Cc1c(Br)cc(N)cc1Br,2.87,basic
Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](C[NH+]1CCOCC1)CO3,4.14,basic
Cc1c(C)c([N+](=O)[O-])c(C)c(C)c1N,2.36,basic
Cc1c(CC#N)nc2c(OCc3ccccc3)cccn12,5.5,basic
Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2nccs2)c1C1CCNCC1,10.4,basic
Cc1c(F)cccc1[C@H]1COC(N)=[NH+]1,8.07,basic
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,4.48,basic
Cc1c(N)ccc2c1-c1c(ccc3ccccc13)C2,4.49,basic
Cc1c(N)ccc2c1-c1ccccc1C2,4.83,basic
Cc1c(N2CCCCCC2)nc(C2CC2)nc1N1CC(=O)C1,6.4,basic
Cc1c(N2CCCCCC2)nc(C2CC2)nc1N1CC(C#N)C1,6.4,basic
Cc1c(OCC[NH+](C)C)no[n+]1[O-],7.9,basic
Cc1c(OCC[NH3+])no[n+]1[O-],8.7,basic
Cc1c2ccccc2c(C[NH+]2CCOCC2)c2ccccc12,6.6,basic
Cc1c[nH+]c(C)[nH]1,8.39,basic
Cc1c[nH+]c(N2CCc3ccccc3C2)cc1N,8.7,basic
Cc1c[nH+]c(N2CCc3ccccc3C2)cc1NCCO,9,basic
Cc1c[nH+]ccc1N,9.15,basic
Cc1c[nH]c(C)n1,8.39,basic
Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c12,5.8,basic
Cc1c[nH]cn1,7.51,basic
Cc1cc(-c2cc(C)[nH]n2)[nH]n1,2.8,basic
Cc1cc(-c2cc(C)[nH]n2)n[nH]1,2.8,basic
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,4.5,basic
Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cnccn1,4.1,basic
Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cncs1,4.2,basic
Cc1cc(-c2ccccc2)n[n+](C)c1NCCN1CCOCC1,5.12,basic
Cc1cc(-c2ccccc2)n[n+](C)c1NCC[NH+]1CCOCC1,5.12,basic
Cc1cc(-c2ccccc2)n[n+](CCN2CCOCC2)c1N,4.84,basic
Cc1cc(-c2ccccc2)nn2cc(CN3CCOCC3)[nH+]c12,6.3,basic
Cc1cc(-c2ccccc2)nn2cc(CN3CCOCC3)nc12,6.3,basic
Cc1cc(-c2ccccc2)nn2ccnc12,4.84,basic
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,5.6,basic
Cc1cc(=O)n(-c2ccccc2)n1C,1.4,basic
Cc1cc(=O)n(C)cn1,2.1,basic
Cc1cc(=O)n(C)n1-c1ccccc1,2.4,basic
Cc1cc(Br)cc(C)c1N,3.54,basic
Cc1cc(Br)cc(C)c1N(C)C,4.36,basic
Cc1cc(Br)cc(C)c1NC1=NCCN1,10.21,basic
Cc1cc(Br)cc(C)c1NC1=[NH+]CCN1,10.21,basic
Cc1cc(Br)ccc1N,3.58,basic
Cc1cc(C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,5.1,basic
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,3.5,basic
Cc1cc(C(=O)N2CCCC2c2ccc(-c3cccc(Cl)c3)nc2)no1,3.5,basic
Cc1cc(C(=O)N2CCCC2c2cnc(-c3cccc(Cl)c3)cc2C)no1,4.2,basic
Cc1cc(C(=O)Nc2ccc(N3CC[C@H]([NH+]4CCC[C@@H]4C)C3)cc2C)on1,10.1,basic
Cc1cc(C(C)(C)C)cc(C)c1CC1=[NH+]CCN1,10.2,basic
Cc1cc(C)[nH]n1,4.32,basic
Cc1cc(C)c(C)c(N)c1C,4.3,basic
Cc1cc(C)c(C)nc1C,7.9,basic
Cc1cc(C)c(C)nn1,4.81,basic
Cc1cc(C)c(CO)c(C)n1,7.1,basic
Cc1cc(C)c(N)c(C)c1,4.38,basic
Cc1cc(C)c(N)cc1C,5.09,basic
Cc1cc(C)c(NC2=NCCN2)c(C)c1,10.78,basic
Cc1cc(C)c(NC2=NCCN2)c(Cl)c1,9.59,basic
Cc1cc(C)c(NC2=[NH+]CCN2)c(C)c1,10.78,basic
Cc1cc(C)c(NC2=[NH+]CCN2)c(Cl)c1,9.59,basic
Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,5.8,basic
Cc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(C)n1,7.9,basic
Cc1cc(C)c(Nc2nc(N)nc(Nc3ccc(C#N)cc3)n2)c(C)c1,3.8,basic
Cc1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)ncc2Cl)c(C)c1,3.6,basic
Cc1cc(C)c(Nc2ncnc(Nc3ccc(C#N)cc3)n2)c(C)c1,2.6,basic
Cc1cc(C)c2[nH+]c(C)cc(N)c2c1,10.4,basic
Cc1cc(C)c2ccc3c(C)cc(C)nc3c2n1,6.5,basic
Cc1cc(C)c2ccc3cccnc3c2n1,5.96,basic
Cc1cc(C)c2cccc(C)c2n1,4.48,basic
Cc1cc(C)c2ccccc2n1,5.12,basic
Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)Nc3ccc4ccccc4c3)c2c1,3.05,basic
Cc1cc(C)c2nc(-c3cccnc3)cc(C(=O)Nc3ccc4ccccc4c3)c2c1,4.3,basic
Cc1cc(C)c2nc(-c3ccncc3)cc(C(=O)Nc3ccc4ccccc4c3)c2c1,4.27,basic
Cc1cc(C)cc(C(=N)c2ccccc2)c1,6.82,basic
Cc1cc(C)cc(N)c1,4.79,basic
Cc1cc(C)cc(N=c2c(=O)c3c(c(=O)c2=NS(=O)(=O)c2ccccc2)C(=N)CCC3)c1,8.4,basic
Cc1cc(C)n(-c2cc(C)[nH]n2)n1,2.23,basic
Cc1cc(C)n(-c2cc(C)n(C)n2)n1,2.19,basic
Cc1cc(C)n(C)c(=O)n1,4,basic
Cc1cc(C)n(C)n1,3.96,basic
Cc1cc(C)nc(C)c1,7.43,basic
Cc1cc(C)nc(N)c1,7.84,basic
Cc1cc(C)nc(N)n1,4.95,basic
Cc1cc(C)nc(Nc2ccccc2)n1,3.52,basic
Cc1cc(C)ncn1,2.7,basic
Cc1cc(C2(c3cccc(-c4cncnc4)c3)[NH+]=C(N)c3c(F)cccc32)cn(C)c1=O,7.4,basic
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,4.44,basic
Cc1cc(C2CC3C(C)SC(N)=NC3(c3ccc(F)cc3F)CO2)on1,7.7,basic
Cc1cc(C2CC3C(CF)SC(N)=NC3(c3ccc(F)cc3F)CO2)on1,7,basic
Cc1cc(CO)c(C)c(C)n1,7.3,basic
Cc1cc(COc2cc(C)[nH]n2)n(-c2ccccc2)n1,2.4,basic
Cc1cc(C[NH+](C)C)ccc1OC1CN(C(=O)c2nnc(-c3ccccc3)o2)C1,9.3,basic
Cc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,8.29,basic
Cc1cc(Cl)c(NC2=[NH+]CCN2)c(Cl)c1,8.29,basic
Cc1cc(Cl)cc(C)c1NC1=NCCN1,10.25,basic
Cc1cc(Cl)cc(C)c1NC1=[NH+]CCN1,10.25,basic
Cc1cc(Cl)cc(Cl)c1NC1=NCCN1,9.03,basic
Cc1cc(Cl)cc(Cl)c1NC1=[NH+]CCN1,9.03,basic
Cc1cc(Cl)ccc1C1CCc2c(C(=O)N(C)C)cc3c(nc(C)n3C)c2O1,5.59,basic
Cc1cc(Cl)ccc1C1CCc2c(C(=O)N3CCC3)cc3c(nc(C)n3C)c2O1,5.49,basic
Cc1cc(Cl)ccc1N,3.85,basic
Cc1cc(Cl)ccc1NC1=NCCN1,9.91,basic
Cc1cc(Cl)ccc1NC1=[NH+]CCN1,9.91,basic
Cc1cc(Cl)ccc1Nc1cc(C(F)(F)F)c(C(=O)NCC2CCOCC2)cn1,2.63,basic
Cc1cc(Cl)ccc1[C@@H]1CCc2c(C(=O)N(C)C)cc3c(nc(C)n3C)c2O1,5.59,basic
Cc1cc(Cl)ccc1[C@@H]1CCc2c(C(=O)N3CCC3)cc3c(nc(C)n3C)c2O1,5.49,basic
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(C2(C)N=C(N)COC2F)c1,7.4,basic
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)[NH+]=C(N)CO[C@@H]2F)c1,7.4,basic
Cc1cc(Cl)n(C)c2nc3ccccc3c1-2,7.45,basic
Cc1cc(N(C)C)cc[n+]1[O-],4.37,basic
Cc1cc(N)c(C)c[nH+]1,9.68,basic
Cc1cc(N)c(C)cn1,9.68,basic
Cc1cc(N)c2ccccc2[nH+]1,9.44,basic
Cc1cc(N)c2ccccc2n1,9.44,basic
Cc1cc(N)cc(C)c1C,5.15,basic
Cc1cc(N)cc(C)c1[N+](=O)[O-],2.54,basic
Cc1cc(N)cc(N2CCc3ccccc3C2)[nH+]1,9,basic
Cc1cc(N)cc(N2CCc3ccccc3C2)n1,9,basic
Cc1cc(N)cc[n+]1[O-],4.1,basic
Cc1cc(N)cc[nH+]1,9.44,basic
Cc1cc(N)ccc1Br,4.05,basic
Cc1cc(N)ccc1[N+](=O)[O-],1.64,basic
Cc1cc(N)ccn1,9.44,basic
Cc1cc(N)nc(C)n1,6.85,basic
Cc1cc(N)nc(N)n1,7.65,basic
Cc1cc(N)nc(N2CCc3ccccc3C2)c1,6.5,basic
Cc1cc(N)nc(Nc2ccc(Cl)cc2)n1,6.6,basic
Cc1cc(N)nc2c1ccc1ccccc12,6.02,basic
Cc1cc(N)nc2ccc3ccccc3c12,7.14,basic
Cc1cc(N)ncn1,6.25,basic
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1c(C)noc1C,10.1,basic
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(C)n(C)n1,10.1,basic
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C,10.1,basic
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccco1,10.1,basic
Cc1cc(N2CC[C@H]([NH+]3CCC[C@@H]3C)C2)ccc1NC(=O)c1ccoc1,10.1,basic
Cc1cc(NCCO)cc(N2CCc3ccccc3C2)[nH+]1,9.2,basic
Cc1cc(NCCO)cc(N2CCc3ccccc3C2)n1,9.2,basic
Cc1cc(NCc2ccccc2)nc(N)n1,7.98,basic
Cc1cc(NN)nc2ccccc12,5.575,basic
Cc1cc(OCCCN=NC(N)=[NH2+])cc(OS(=O)(=O)c2ccccc2C#N)c1,8.84,basic
Cc1cc(OCCCN=NC(N)=[NH2+])cc(OS(=O)(=O)c2ccccc2Cl)c1,8.71,basic
Cc1cc(OCC[NH+]2CCOCC2)nn1-c1ccc2ccccc2c1,6.5,basic
Cc1cc(Oc2c(N)c(C)nn2-c2ccccc2)n(-c2ccccc2)n1,3.4,basic
Cc1cc(SSc2cc(C)nn2-c2ccccc2)n(-c2ccccc2)n1,4.8,basic
Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)on1,7.7,basic
Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=[NH+][C@@]3(c3ccc(F)cc3F)CO2)on1,7,basic
Cc1cc([N+](=O)[O-])cc(C)c1N,0.98,basic
Cc1cc([N+](=O)[O-])ccc1N,1.04,basic
Cc1cc2[nH+]c(C(=O)N(C)C)cc(NCc3c(C)cccc3C)c2[nH]1,7.3,basic
Cc1cc2c(-c3ccccn3)c[nH]c2c(C(=O)Nc2ccn(C)n2)n1,4.6,basic
Cc1cc2c(C)ccnc2c2ncccc12,5.71,basic
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,7.8,basic
Cc1cc2cc[nH]c2c(C(=O)Nc2ccccn2)n1,3.5,basic
Cc1cc2cccc(C)c2nc1C,4.41,basic
Cc1cc2ccccc2nc1C,4.93,basic
Cc1cc2cccnc2c2ncccc12,5.26,basic
Cc1cc2ccn3ccnc3c2nc1C,4.63,basic
Cc1cc2nc(C(=O)N(C)C)cc(NCc3c(C)cccc3C)c2[nH]1,7.3,basic
Cc1cc2nc([NH+]=C(N)N)nc(C)c2cc1C,9.3,basic
Cc1cc2nc[nH]c2cc1C,5.96,basic
Cc1cc2ncn(C)c2cc1C,6,basic
